ChannelID,subs,nvideos,views,Category,Language,Type
Y4859,81196,96,75823,news,Franch,NGO
Y4860,75672,42,34553,travel,Japanese,NGO
Y4861,97228,91,75898,travel,Chinese,Individual
Y4862,137214,91,1302,music,Russia,Goverment
Y4863,1,82,742,travel,Franch,Goverment
Y4864,78811,25,45684,travel,English,Goverment
Y4865,175027,5,138328,music,English,Individual
Y4866,3274,24,3323,news,Chinese,Goverment
Y4867,170482,78,198486,news,Japanese,Goverment
Y4868,84804,11,64776,music,Franch,NGO
Y4869,98544,57,43044,gaming,English,Individual
Y4870,105170,72,112953,gaming,Franch,NGO
Y4871,189374,84,22841,travel,English,Goverment
Y4872,159518,82,76059,news,Japanese,NGO
Y4873,179581,71,95747,travel,English,Individual
Y4874,97343,14,17967,travel,Franch,Individual
Y4875,79195,75,25011,travel,Chinese,NGO
Y4876,70230,31,52141,travel,English,Goverment
Y4877,195966,33,171769,travel,English,Goverment
Y4878,53197,88,24678,music,Russia,NGO
Y4879,168890,75,119445,travel,Chinese,Goverment
Y4880,116628,2,174613,travel,English,Individual
Y4881,41312,87,19712,travel,English,Corperate
Y4882,132680,89,153760,gaming,English,Individual
Y4883,47507,80,5824,news,Spanish,NGO
Y4884,48043,85,27995,news,English,Corperate
Y4885,107590,69,62359,travel,English,Goverment
Y4886,1,63,0,gaming,Spanish,NGO
Y4887,195549,53,263583,travel,English,Goverment
Y4888,96714,71,19475,travel,Russia,Individual
Y4889,88065,28,105218,music,English,Individual
Y4890,35291,98,15167,news,English,Individual
Y4891,32216,5,46352,travel,English,NGO
Y4892,135689,56,73406,travel,English,Individual
Y4893,171795,92,62825,food,Russia,NGO
Y4894,40236,26,34312,news,Russia,Goverment
Y4895,74713,90,105659,news,Franch,Goverment
Y4896,17335,19,12412,news,Russia,Individual
Y4897,140437,26,101645,gaming,English,Goverment
Y4898,108278,55,35666,gaming,English,Individual
Y4899,93523,13,53369,gaming,English,NGO
Y4900,153221,70,152461,news,English,Individual
Y4901,70987,97,70297,food,English,Individual
Y4902,78694,55,75566,music,Japanese,Individual
Y4903,108968,54,5701,gaming,English,NGO
Y4904,113916,96,56015,news,Japanese,Individual
Y4905,125206,19,71472,gaming,English,NGO
Y4906,175450,50,109374,gaming,Franch,Individual
Y4907,1,1,0,food,Japanese,Corperate
Y4908,130961,4,97459,food,Chinese,Individual
Y4909,53093,60,41011,travel,English,Individual
Y4910,91191,74,71891,food,English,Individual
Y4911,135880,30,171938,gaming,Chinese,Individual
Y4912,45579,62,5783,gaming,English,Goverment
Y4913,65147,39,18021,news,Chinese,Goverment
Y4914,75604,34,80134,travel,English,NGO
Y4915,4035,42,4285,travel,Chinese,Individual
Y4916,56047,36,67511,gaming,Japanese,Individual
Y4917,150092,13,155494,music,English,NGO
Y4918,169024,10,65959,music,English,NGO
Y4919,89034,42,1411,news,Russia,NGO
Y4920,150694,36,9083,music,English,Individual
Y4921,158051,39,230019,gaming,Japanese,Individual
Y4922,65628,81,53741,news,English,NGO
Y4923,108537,11,5035,news,Franch,Individual
Y4924,43960,51,47814,news,English,Individual
Y4925,103627,40,9709,travel,Franch,NGO
Y4926,60689,14,76799,music,English,NGO
Y4927,84405,73,38855,food,Russia,Corperate
Y4928,80074,90,93252,food,English,NGO
Y4929,94590,17,36349,music,English,Corperate
Y4930,140009,68,57027,news,English,Goverment
Y4931,180216,78,210549,travel,English,Individual
Y4932,117364,42,39970,food,English,NGO
Y4933,101234,91,141681,music,English,NGO
Y4934,80010,68,106085,gaming,Japanese,Individual
Y4935,110488,68,162277,news,English,Goverment
Y4936,168263,84,3879,music,English,NGO
Y4937,142809,20,27019,travel,English,Goverment
Y4938,56713,47,10173,travel,Franch,Goverment
Y4939,228750,31,112021,travel,Spanish,Individual
Y4940,150528,83,10190,gaming,English,NGO
Y4941,58921,72,11140,food,Franch,NGO
Y4942,47807,26,65403,news,Chinese,Goverment
Y4943,131803,71,71993,music,Russia,NGO
Y4944,115603,48,99404,news,English,Individual
Y4945,129359,67,67545,food,Chinese,NGO
Y4946,103125,28,122970,travel,English,NGO
Y4947,86401,60,20852,music,English,Individual
Y4948,40482,74,40699,food,Chinese,NGO
Y4949,54957,45,45411,food,Japanese,Individual
Y4950,59762,37,64000,gaming,English,Individual
Y4951,72156,13,53019,music,English,Individual
Y4952,183110,27,89035,travel,English,NGO
Y4953,194555,68,247138,music,English,Individual
Y4954,139333,6,18706,music,Franch,Individual
Y4955,15001,91,16267,food,English,Individual
Y4956,41005,4,21991,music,Chinese,Individual
Y4957,87197,45,38209,food,English,NGO
Y4958,78102,1,68860,food,Chinese,Goverment
Y4959,22960,78,20450,music,English,Individual
Y4960,95590,77,61976,music,Chinese,Individual
Y4961,102426,16,105683,food,Japanese,Goverment
Y4962,33554,35,2646,travel,English,Corperate
Y4963,65676,21,41009,news,English,Corperate
Y4964,66340,53,46643,travel,English,NGO
Y4965,34539,68,17099,music,English,Individual
Y4966,89239,5,48491,food,Japanese,Individual
Y4967,73053,12,66371,travel,Spanish,Individual
Y4968,132804,58,157112,travel,English,Corperate
Y4969,115852,60,22346,music,English,Individual
Y4970,66357,86,84877,music,English,NGO
Y4971,79800,69,71064,gaming,Japanese,Individual
Y4972,78803,47,116952,music,Russia,Individual
Y4973,136965,91,36955,gaming,English,Individual
Y4974,138543,59,164488,music,Franch,Corperate
Y4975,128859,75,105662,food,English,Goverment
Y4976,86654,98,115472,gaming,Russia,Goverment
Y4977,69745,77,21510,gaming,Chinese,NGO
Y4978,27937,18,20683,travel,English,NGO
Y4979,137509,61,71744,travel,Japanese,Goverment
Y4980,132984,43,51902,news,Chinese,Individual
Y4981,125584,33,151149,food,Russia,Individual
Y4982,152852,63,0,food,Chinese,Individual
Y4983,143639,49,46394,music,Chinese,Individual
Y4984,47918,14,61109,music,Chinese,Goverment
Y4985,44976,43,56451,food,English,Goverment
Y4986,127193,12,190876,travel,English,NGO
Y4987,24016,4,34494,music,English,Individual
Y4988,49166,84,24056,news,English,Individual
Y4989,163124,82,148429,travel,Japanese,Goverment
Y4990,71122,4,11734,music,Japanese,NGO
Y4991,157184,17,68463,music,English,NGO
Y4992,84211,87,3353,music,English,NGO
Y4993,145248,48,60540,travel,Spanish,Individual
Y4994,42402,72,30817,news,Russia,Goverment
Y4995,1,61,0,gaming,English,NGO
Y4996,179746,66,20669,news,Russia,NGO
Y4997,77656,36,22424,news,English,Individual
Y4998,121770,79,111218,food,Franch,Individual
Y4999,54455,64,7326,gaming,Russia,NGO
Y5000,113901,74,9100,travel,English,Individual
Y5001,128875,95,146251,food,Japanese,Individual
Y5002,133790,45,155234,gaming,Russia,Individual
Y5003,143913,22,66597,food,Franch,NGO
Y5004,1,59,0,food,English,NGO
Y5005,100367,79,40665,gaming,English,NGO
Y5006,226231,1,260537,news,Japanese,NGO
Y5007,34154,90,10664,news,English,Individual
Y5008,101068,81,88520,gaming,English,Individual
Y5009,115093,17,84525,food,English,NGO
Y5010,165119,52,60088,news,English,Individual
Y5011,117707,21,125998,food,Russia,Individual
Y5012,68626,88,19120,gaming,Chinese,Corperate
Y5013,59731,50,43591,food,English,Individual
Y5014,88107,81,123955,food,English,Corperate
Y5015,114757,41,22834,music,English,Individual
Y5016,195951,64,212384,travel,English,NGO
Y5017,102946,93,32322,news,Franch,NGO
Y5018,168095,56,17019,food,English,Individual
Y5019,157740,90,137360,news,Russia,NGO
Y5020,71418,77,90942,food,Franch,NGO
Y5021,49215,77,67184,gaming,Russia,Individual
Y5022,119781,80,61540,news,English,Goverment
Y5023,128822,88,125452,news,English,NGO
Y5024,142180,70,183120,news,Chinese,Individual
Y5025,117870,8,151969,music,English,Individual
Y5026,35620,10,25061,music,Chinese,Individual
Y5027,116448,47,44822,food,English,Goverment
Y5028,90764,83,84337,music,Chinese,Individual
Y5029,77264,8,52551,music,Spanish,Goverment
Y5030,164349,31,180719,news,English,Individual
Y5031,55576,94,66958,gaming,Franch,Individual
Y5032,133111,83,162173,travel,English,Individual
Y5033,108064,25,59593,food,English,Goverment
Y5034,62890,20,16203,music,English,Individual
Y5035,115404,13,167832,gaming,English,Individual
Y5036,116996,74,32815,food,English,Goverment
Y5037,107408,64,83270,food,English,Individual
Y5038,120440,95,165459,travel,English,Goverment
Y5039,81998,71,20080,news,English,Goverment
Y5040,27885,73,26107,travel,Spanish,Corperate
Y5041,95025,52,74230,food,English,NGO
Y5042,152067,13,174473,news,Chinese,Individual
Y5043,67011,44,7353,food,Spanish,NGO
Y5044,168133,60,211170,travel,Russia,Individual
Y5045,127002,67,111524,music,Spanish,Individual
Y5046,56155,34,71546,gaming,English,Goverment
Y5047,120233,49,16494,travel,Japanese,Goverment
Y5048,68642,42,3936,travel,Japanese,Individual
Y5049,101954,22,92632,gaming,Chinese,Individual
Y5050,189226,63,87265,music,Spanish,Corperate
Y5051,141665,84,198082,travel,Franch,Individual
Y5052,88393,29,28897,travel,English,NGO
Y5053,90181,50,69698,news,Russia,Goverment
Y5054,195186,8,72501,food,Russia,Corperate
Y5055,82453,92,84368,news,Spanish,Individual
Y5056,34133,4,27849,news,English,Individual
Y5057,123640,17,119608,gaming,English,NGO
Y5058,28694,89,4549,food,Franch,Individual
Y5059,86697,76,17898,gaming,Spanish,NGO
Y5060,188821,26,71802,travel,English,Goverment
Y5061,100670,45,29155,travel,English,Individual
Y5062,118189,21,163687,food,Spanish,NGO
Y5063,77010,88,28335,gaming,Japanese,Individual
Y5064,68653,47,91401,food,Spanish,NGO
Y5065,46384,67,56978,travel,English,Corperate
Y5066,20027,52,12086,news,Japanese,Corperate
Y5067,90330,9,111226,news,Franch,Individual
Y5068,103576,94,32413,travel,Chinese,Goverment
Y5069,87035,88,102405,gaming,English,NGO
Y5070,145552,42,124033,music,Spanish,Goverment
Y5071,156105,22,200521,food,English,Individual
Y5072,57921,57,10688,news,Chinese,NGO
Y5073,65600,83,46178,travel,English,NGO
Y5074,94426,31,32111,food,English,Corperate
Y5075,68612,65,27649,food,Russia,Individual
Y5076,101114,79,12683,food,English,NGO
Y5077,53117,71,50371,travel,English,Individual
Y5078,173924,35,25646,food,English,NGO
Y5079,12404,97,2519,food,Russia,Individual
Y5080,91714,30,47914,food,English,Goverment
Y5081,138138,95,149214,music,English,NGO
Y5082,125158,56,113413,travel,English,Individual
Y5083,61199,21,53423,food,English,NGO
Y5084,1,65,0,travel,English,Goverment
Y5085,138525,76,41732,music,Chinese,Goverment
Y5086,210332,70,211978,travel,Franch,Individual
Y5087,128090,37,131547,travel,Spanish,Individual
Y5088,150748,48,196509,news,English,NGO
Y5089,135475,75,138400,travel,Franch,NGO
Y5090,111607,91,28574,food,English,Individual
Y5091,136280,92,110272,food,Franch,Goverment
Y5092,91375,62,100391,food,English,Goverment
Y5093,135971,9,178321,gaming,Chinese,NGO
Y5094,71783,31,92000,news,Chinese,NGO
Y5095,65528,71,73406,food,English,Individual
Y5096,104568,65,28354,news,Russia,Goverment
Y5097,99460,84,144735,gaming,Franch,Individual
Y5098,92713,42,38427,food,English,NGO
Y5099,132752,55,144989,travel,Franch,Goverment
Y5100,83276,45,111625,gaming,English,Goverment
Y5101,244465,78,305931,gaming,Japanese,Goverment
Y5102,150279,24,122979,news,English,Individual
Y5103,107088,54,35725,gaming,Russia,Individual
Y5104,115587,64,151196,gaming,English,Individual
Y5105,40763,9,0,music,English,NGO
Y5106,9515,78,2378,food,English,Corperate
Y5107,161305,91,117298,music,English,Individual
Y5108,196013,86,110347,food,English,Individual
Y5109,25267,57,24410,travel,Franch,Goverment
Y5110,45166,24,41366,music,Spanish,NGO
Y5111,75465,4,65240,music,Franch,NGO
Y5112,222442,93,296837,music,English,NGO
Y5113,99471,12,87926,gaming,English,Individual
Y5114,1,21,0,gaming,English,Individual
Y5115,94822,40,100226,food,English,Individual
Y5116,73068,27,5226,food,English,Goverment
Y5117,95750,4,46584,news,Franch,Goverment
Y5118,126079,65,54252,gaming,Spanish,Individual
Y5119,67557,77,17371,music,Franch,Corperate
Y5120,101999,74,125854,travel,Japanese,Individual
Y5121,82027,86,12908,gaming,English,Goverment
Y5122,134929,8,156076,news,Chinese,Goverment
Y5123,93325,22,136008,music,English,Individual
Y5124,99207,54,121760,gaming,English,NGO
Y5125,112158,49,79623,music,Chinese,Goverment
Y5126,141848,89,59616,gaming,Japanese,Goverment
Y5127,78176,63,75543,travel,English,Goverment
Y5128,165882,66,110121,music,English,Corperate
Y5129,113939,64,155176,food,English,Individual
Y5130,20821,95,25845,music,English,Individual
Y5131,36988,37,40077,gaming,English,Individual
Y5132,57986,83,77959,gaming,Spanish,Individual
Y5133,65800,58,46627,food,Japanese,NGO
Y5134,208486,23,269167,music,Japanese,Individual
Y5135,77588,63,20122,music,Spanish,Individual
Y5136,174657,25,13023,travel,English,Individual
Y5137,98749,20,102913,gaming,English,Individual
Y5138,147891,72,180279,music,English,Goverment
Y5139,101659,70,45770,food,Spanish,Goverment
Y5140,108788,80,8010,music,Chinese,NGO
Y5141,148369,31,197545,gaming,Spanish,Goverment
Y5142,1,77,114,news,Russia,Individual
Y5143,97890,77,92235,music,Japanese,Individual
Y5144,80111,66,26422,gaming,English,Individual
Y5145,115325,82,37674,gaming,English,Individual
Y5146,95934,28,88833,gaming,Franch,Individual
Y5147,127709,34,47790,food,English,Goverment
Y5148,170027,97,56477,news,English,Corperate
Y5149,76631,25,6046,travel,Japanese,NGO
Y5150,59637,32,47201,food,English,Individual
Y5151,65503,36,76147,gaming,English,Individual
Y5152,85086,13,122320,gaming,English,Corperate
Y5153,107630,73,153959,music,Franch,Individual
Y5154,125024,86,162743,news,Chinese,Corperate
Y5155,145656,69,184670,travel,English,Goverment
Y5156,43406,9,52139,travel,English,NGO
Y5157,89030,76,16601,music,Japanese,Goverment
Y5158,95179,5,58459,travel,English,Individual
Y5159,112946,50,147425,travel,English,NGO
Y5160,81505,70,27336,travel,Franch,Individual
Y5161,80978,33,118754,gaming,Russia,Individual
Y5162,213188,7,288737,food,Russia,Goverment
Y5163,107414,75,91981,gaming,English,Individual
Y5164,177949,38,67808,food,English,Individual
Y5165,87642,19,79872,music,English,Individual
Y5166,23379,51,8034,food,English,Individual
Y5167,75347,16,80714,music,English,Individual
Y5168,96619,55,87645,gaming,English,NGO
Y5169,49690,44,10561,news,English,Goverment
Y5170,100696,35,118499,gaming,English,NGO
Y5171,215287,11,245814,food,English,NGO
Y5172,47425,46,68462,gaming,English,Individual
Y5173,189916,92,141272,gaming,English,Individual
Y5174,249110,92,50593,news,Franch,Goverment
Y5175,178498,42,12649,news,Japanese,NGO
Y5176,74635,4,68338,gaming,English,Individual
Y5177,175093,77,197046,news,Chinese,Individual
Y5178,83620,91,62329,gaming,English,Individual
Y5179,158345,9,153704,music,Franch,NGO
Y5180,62098,10,63167,food,Franch,Individual
Y5181,112681,69,105279,food,Japanese,NGO
Y5182,174076,27,231069,gaming,Chinese,Goverment
Y5183,77969,68,8989,music,Franch,NGO
Y5184,92188,90,59947,gaming,Russia,Individual
Y5185,60969,39,87770,music,Japanese,Individual
Y5186,154169,1,170310,news,English,Goverment
Y5187,125075,36,99984,travel,Spanish,Individual
Y5188,130717,34,47898,news,Spanish,Individual
Y5189,74618,88,1681,music,Franch,Individual
Y5190,120080,93,24562,gaming,Spanish,NGO
Y5191,26845,92,31285,music,English,Individual
Y5192,49138,14,39415,music,Russia,Individual
Y5193,49678,36,38454,gaming,Russia,Goverment
Y5194,133361,75,9269,food,Chinese,Goverment
Y5195,74095,11,101758,news,English,NGO
Y5196,172388,86,211483,music,Chinese,Goverment
Y5197,145524,25,112636,music,Russia,Goverment
Y5198,113583,44,130183,food,Franch,Individual
Y5199,72460,45,92352,news,Japanese,NGO
Y5200,128531,81,11797,music,English,NGO
Y5201,45420,46,58383,food,English,Individual
Y5202,73523,61,105338,news,Chinese,Individual
Y5203,90051,39,69499,music,Japanese,NGO
Y5204,68571,91,85028,gaming,Russia,NGO
Y5205,127368,9,90191,news,Spanish,Goverment
Y5206,102089,71,69086,travel,English,Individual
Y5207,108992,28,132601,gaming,English,Goverment
Y5208,66174,75,70226,food,Chinese,NGO
Y5209,15906,12,1261,music,Japanese,Individual
Y5210,162095,30,233513,news,Russia,Individual
Y5211,71228,55,10292,news,English,NGO
Y5212,144022,61,34227,travel,English,NGO
Y5213,119306,93,147158,news,English,NGO
Y5214,1,59,509,food,Japanese,Individual
Y5215,187848,6,264026,music,Russia,Goverment
Y5216,291598,88,80980,music,Chinese,Individual
Y5217,44468,30,52029,travel,English,Individual
Y5218,43844,42,47951,gaming,Japanese,Individual
Y5219,121375,18,40755,music,English,Goverment
Y5220,140013,23,32478,music,English,Individual
Y5221,170698,67,157090,travel,Japanese,Individual
Y5222,121932,54,80760,gaming,English,NGO
Y5223,89561,94,64363,gaming,Chinese,NGO
Y5224,77330,75,104196,news,English,Goverment
Y5225,201099,92,10307,gaming,English,NGO
Y5226,84436,40,4493,news,Japanese,NGO
Y5227,97606,3,89198,travel,English,Individual
Y5228,84976,91,107500,food,Russia,NGO
Y5229,58222,26,57229,food,English,Individual
Y5230,206366,71,295854,gaming,Japanese,Individual
Y5231,93161,23,55163,gaming,English,Individual
Y5232,47508,82,24087,travel,Japanese,Individual
Y5233,126990,91,27589,food,Japanese,NGO
Y5234,116622,28,98842,news,Spanish,Individual
Y5235,80893,64,99268,music,Japanese,Individual
Y5236,28812,11,4690,food,Japanese,NGO
Y5237,100945,83,78703,travel,Chinese,NGO
Y5238,122496,40,155997,gaming,Chinese,Individual
Y5239,109935,2,117670,travel,English,Corperate
Y5240,139480,45,25597,gaming,Spanish,Corperate
Y5241,77711,94,96538,gaming,English,NGO
Y5242,33946,84,26553,music,Japanese,Individual
Y5243,180768,22,168449,news,English,Goverment
Y5244,24880,47,13017,travel,English,Individual
Y5245,120126,44,37423,news,Spanish,Individual
Y5246,84409,34,58587,news,English,Individual
Y5247,109734,80,17108,music,Japanese,NGO
Y5248,110280,78,91482,news,English,Goverment
Y5249,88791,94,70727,food,Spanish,Individual
Y5250,135065,38,160959,travel,English,Individual
Y5251,101084,68,62389,gaming,English,Corperate
Y5252,131940,52,102560,gaming,Franch,Individual
Y5253,16249,65,2129,music,English,Goverment
Y5254,97535,39,119234,gaming,English,NGO
Y5255,138828,22,17726,music,Franch,Goverment
Y5256,189511,93,240898,travel,English,NGO
Y5257,94037,43,47481,travel,English,Goverment
Y5258,121553,23,49776,travel,Japanese,Individual
Y5259,133376,69,23318,food,English,Individual
Y5260,125971,94,53385,travel,Spanish,NGO
Y5261,60932,41,48750,news,Russia,Individual
Y5262,37774,56,35082,news,Spanish,NGO
Y5263,146954,69,160547,news,Russia,Individual
Y5264,60317,86,39212,gaming,English,Goverment
Y5265,31807,59,39196,gaming,Spanish,NGO
Y5266,132339,47,183066,news,English,Individual
Y5267,57557,2,42864,travel,Franch,Individual
Y5268,77357,16,44258,music,Japanese,NGO
Y5269,104379,19,41359,food,English,Corperate
Y5270,74246,90,2270,gaming,English,Individual
Y5271,96181,78,113298,food,English,NGO
Y5272,165213,64,47547,music,Russia,Individual
Y5273,68348,28,34298,travel,English,Goverment
Y5274,57443,13,63184,food,Spanish,NGO
Y5275,112431,58,2474,music,English,Individual
Y5276,36049,86,3065,food,English,NGO
Y5277,79731,86,46152,gaming,English,Goverment
